id,date,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twentyone,twentytwo,twentythree,twentyfour
773,2023/1/29,0,0,0,0,0,0,22,232,261,287,355,938,1431,1669,1936,1436,1411,516,339,283,253,138,0,0
774,2023/1/29,0,0,0,0,0,0,29,169,220,550,697,871,1015,1763,2017,1376,970,740,687,349,195,104,0,0
775,2023/1/29,0,0,0,0,0,0,82,240,321,350,456,476,1408,1564,1632,1522,875,469,404,323,247,163,0,0
776,2023/1/29,0,0,0,0,0,0,103,180,397,519,759,928,1405,1577,1594,1548,1078,779,584,478,383,124,0,0
777,2023/1/29,0,0,0,0,0,0,58,157,196,286,478,575,1189,1323,1615,1255,1038,518,344,234,183,110,0,0
778,2023/1/29,0,0,0,0,0,0,134,204,310,460,486,713,895,1486,1862,1097,713,538,475,347,287,158,0,0
779,2023/1/30,0,0,0,0,0,0,50,176,208,424,666,840,918,1137,1590,959,907,723,577,232,178,130,0,0
780,2023/1/30,0,0,0,0,0,0,102,299,336,424,573,651,909,1370,2209,1069,899,576,424,378,318,172,0,0
781,2023/1/30,0,0,0,0,0,0,12,66,200,430,887,922,1460,1685,1774,1510,1110,899,696,353,156,18,0,0
782,2023/1/30,0,0,0,0,0,0,39,126,305,495,837,1018,1169,1336,1348,1214,1027,918,691,373,202,66,0,0
783,2023/1/30,0,0,0,0,0,0,97,142,258,294,629,716,959,1470,1690,1166,906,704,424,260,185,109,0,0
784,2023/1/30,0,0,0,0,0,0,81,165,210,320,410,494,1157,1310,2353,1306,744,432,363,271,206,162,0,0
785,2023/1/30,0,0,0,0,0,0,2,65,188,306,428,494,770,868,919,773,579,452,309,235,129,12,0,0
786,2023/1/30,0,0,0,0,0,0,22,95,214,298,395,481,604,1558,1707,1325,491,459,392,270,97,88,0,0
787,2023/1/31,0,0,0,0,0,0,14,144,195,296,468,725,1224,1826,2357,1300,886,697,387,266,177,96,0,0
788,2023/1/31,0,0,0,0,0,0,12,50,396,523,685,1011,1226,1923,2146,1512,1035,702,631,463,187,34,0,0
789,2023/1/31,0,0,0,0,0,0,39,87,247,281,540,669,1209,1374,1897,1319,686,665,354,268,184,46,0,0
790,2023/1/31,0,0,0,0,0,0,248,348,380,529,872,1050,1540,1645,1717,1580,1259,1046,859,502,357,332,0,0
791,2023/1/31,0,0,0,0,0,0,4,132,308,510,546,663,924,1437,1528,1018,856,654,539,422,183,84,0,0
792,2023/1/31,0,0,0,0,0,0,27,72,198,349,908,1091,1276,1438,1831,1314,1218,1031,642,294,189,50,0,0
793,2023/1/31,0,0,0,0,0,0,127,179,208,274,387,527,820,1504,1564,1271,682,413,377,227,184,166,0,0
794,2023/1/31,0,0,0,0,0,0,6,193,288,440,709,884,1469,1698,2231,1471,939,779,679,426,248,85,0,0
795,2023/2/1,0,0,0,0,0,0,61,243,320,471,569,742,1062,1859,2187,1721,792,576,471,413,259,240,0,0
796,2023/2/1,0,0,0,0,0,0,95,166,440,858,888,1238,1354,1638,2455,1399,1284,944,885,527,222,136,0,0
797,2023/2/1,0,0,0,0,0,0,10,199,252,423,569,1109,1224,1756,2021,1548,1155,1102,482,368,245,109,0,0
798,2023/2/1,0,0,0,0,0,0,58,220,228,271,411,629,1278,1539,1617,1284,963,572,335,246,225,192,0,0
799,2023/2/1,0,0,0,0,0,0,1,345,481,602,696,811,1111,1625,1653,1251,891,794,625,481,398,261,0,0
800,2023/2/1,0,0,0,0,0,0,62,122,192,294,431,476,758,1308,1556,1086,613,459,344,235,124,87,0,0
801,2023/2/1,0,0,0,0,0,0,31,74,121,192,411,570,1083,1211,1961,1129,630,528,374,166,115,44,0,0
802,2023/2/1,0,0,0,0,0,0,143,224,423,663,865,939,1177,1603,1669,1266,1176,889,705,486,336,153,0,0
803,2023/2/2,0,0,0,0,0,0,55,96,295,402,534,642,742,1924,2112,1140,690,564,432,383,262,76,0,0
804,2023/2/2,0,0,0,0,0,0,97,249,393,414,949,1148,1317,1553,1677,1443,1283,1051,540,405,303,179,0,0
805,2023/2/2,0,0,0,0,0,0,43,123,397,555,869,972,1589,2199,2428,1617,1055,913,747,502,236,78,0,0
806,2023/2/2,0,0,0,0,0,0,33,67,186,772,1093,1137,1564,1629,2182,1593,1152,1126,1011,475,78,37,0,0
807,2023/2/2,0,0,0,0,0,0,165,288,465,496,620,687,884,1640,1800,1423,825,623,614,466,294,169,0,0
808,2023/2/2,0,0,0,0,0,0,5,130,317,441,501,555,854,1378,2462,1260,705,530,480,432,270,8,0,0
809,2023/2/2,0,0,0,0,0,0,19,207,357,514,621,1146,1547,1830,1908,1561,1411,693,564,507,292,145,0,0
810,2023/2/2,0,0,0,0,0,0,178,233,469,627,852,1006,1511,1790,1792,1576,1258,967,741,480,286,179,0,0
811,2023/2/3,0,0,0,0,0,0,56,223,247,555,797,1035,1479,1995,2331,1753,1139,873,662,400,240,205,0,0
812,2023/2/3,0,0,0,0,0,0,180,213,542,583,718,1223,1538,1749,1962,1661,1503,1194,627,574,231,195,0,0
813,2023/2/3,0,0,0,0,0,0,52,162,217,325,351,376,419,982,1462,844,378,353,343,226,206,67,0,0
814,2023/2/3,0,0,0,0,0,0,31,69,180,221,417,711,978,1336,1773,1012,903,625,240,221,172,53,0,0
815,2023/2/3,0,0,0,0,0,0,70,230,350,395,426,595,1036,1688,1801,1155,770,478,403,374,281,211,0,0
816,2023/2/3,0,0,0,0,0,0,17,126,223,429,458,725,1169,1692,2042,1280,866,494,431,278,162,72,0,0
817,2023/2/3,0,0,0,0,0,0,138,167,415,515,566,608,845,1267,2219,857,698,604,560,505,269,155,0,0
818,2023/2/3,0,0,0,0,0,0,8,185,401,573,760,805,1109,1347,1399,1157,1018,785,621,529,257,128,0,0
819,2023/2/4,0,0,0,0,0,0,7,233,280,348,386,451,1072,1558,1672,1479,650,394,373,327,253,57,0,0
820,2023/2/4,0,0,0,0,0,0,61,310,382,461,549,672,936,1063,2143,1047,731,625,501,398,327,96,0,0
821,2023/2/4,0,0,0,0,0,0,26,252,367,399,756,956,1176,1511,2075,1397,1085,877,442,399,281,244,0,0
822,2023/2/4,0,0,0,0,0,0,163,230,410,463,535,660,1022,1614,1763,1604,729,641,475,410,256,178,0,0
823,2023/2/4,0,0,0,0,0,0,20,124,289,335,581,733,872,1121,1409,876,768,651,554,292,269,84,0,0
824,2023/2/4,0,0,0,0,0,0,221,307,366,506,610,820,975,1756,1898,1335,867,686,573,394,358,226,0,0
825,2023/2/4,0,0,0,0,0,0,105,179,216,290,419,544,1288,1866,2304,1723,602,477,307,226,212,149,0,0
826,2023/2/4,0,0,0,0,0,0,5,53,63,150,422,948,1176,1553,1639,1225,1108,551,174,145,60,26,0,0
827,2023/2/5,0,0,0,0,0,0,61,201,259,392,432,713,855,1011,1569,996,716,522,400,318,208,125,0,0
828,2023/2/5,0,0,0,0,0,0,8,266,309,355,426,506,701,1366,1389,776,507,460,410,322,280,50,0,0
829,2023/2/5,0,0,0,0,0,0,61,162,213,365,515,812,1199,1483,1959,1391,1058,536,412,276,171,155,0,0
830,2023/2/5,0,0,0,0,0,0,13,217,279,335,841,1027,1145,1663,2230,1582,1136,856,461,333,234,65,0,0
831,2023/2/5,0,0,0,0,0,0,15,204,301,418,548,765,1050,1135,1582,1054,799,680,425,308,290,151,0,0
832,2023/2/5,0,0,0,0,0,0,31,172,251,360,564,857,962,1780,2354,1334,901,830,501,286,219,112,0,0
833,2023/2/5,0,0,0,0,0,0,2,243,421,513,623,1247,1264,1608,1979,1354,1254,1180,521,473,294,94,0,0
834,2023/2/5,0,0,0,0,0,0,14,201,328,594,647,842,1168,1629,1828,1479,1114,809,601,408,281,90,0,0
835,2023/2/6,0,0,0,0,0,0,23,34,175,270,586,1415,1444,1721,1997,1450,1425,606,319,238,151,25,0,0
836,2023/2/6,0,0,0,0,0,0,9,91,124,369,528,909,1003,1300,2474,1072,1001,884,462,163,92,58,0,0
837,2023/2/6,0,0,0,0,0,0,6,221,481,724,883,1188,1323,1577,1685,1576,1227,1084,728,636,289,209,0,0
838,2023/2/6,0,0,0,0,0,0,87,158,353,469,776,953,1174,1651,1766,1243,1059,776,493,378,169,103,0,0
839,2023/2/6,0,0,0,0,0,0,82,247,307,314,840,988,1356,1919,2273,1489,991,927,706,308,258,112,0,0
840,2023/2/6,0,0,0,0,0,0,10,93,282,420,553,1018,1300,1780,2272,1331,1172,564,475,287,121,72,0,0
841,2023/2/6,0,0,0,0,0,0,22,104,208,315,476,638,838,1317,1885,849,809,499,364,283,115,99,0,0
842,2023/2/6,0,0,0,0,0,0,8,85,122,125,387,696,1374,1685,1697,1601,1108,498,153,125,122,16,0,0
843,2023/2/7,0,0,0,0,0,0,87,270,365,420,974,1117,1180,1680,1911,1278,1124,1036,650,377,353,119,0,0
844,2023/2/7,0,0,0,0,0,0,13,61,409,422,596,1056,1196,1280,1332,1211,1075,847,582,421,267,14,0,0
845,2023/2/7,0,0,0,0,0,0,34,50,112,294,431,694,1177,1554,2051,1307,1122,489,371,115,51,42,0,0
846,2023/2/7,0,0,0,0,0,0,54,115,186,282,376,593,993,1648,2409,1001,634,451,337,256,139,94,0,0
847,2023/2/7,0,0,0,0,0,0,125,241,266,448,554,1200,1429,1639,1884,1455,1345,920,467,374,262,182,0,0
848,2023/2/7,0,0,0,0,0,0,17,57,227,270,368,487,795,1474,2082,908,714,477,346,259,123,29,0,0
849,2023/2/7,0,0,0,0,0,0,67,227,433,474,653,1013,1145,1721,2047,1496,1077,718,496,465,340,226,0,0
850,2023/2/7,0,0,0,0,0,0,45,65,96,217,351,600,1262,1450,1908,1352,977,434,235,187,75,58,0,0
851,2023/2/8,0,0,0,0,0,0,40,97,161,463,638,997,1134,1337,1810,1140,1040,802,463,434,138,45,0,0
852,2023/2/8,0,0,0,0,0,0,38,253,448,588,861,1037,1300,2031,2274,1682,1158,952,642,519,420,85,0,0
853,2023/2/8,0,0,0,0,0,0,39,193,305,347,834,885,1046,1384,1643,1084,1009,857,797,327,271,43,0,0
854,2023/2/8,0,0,0,0,0,0,53,212,527,632,1025,1219,1369,1591,2028,1428,1301,1081,827,610,369,189,0,0
855,2023/2/8,0,0,0,0,0,0,18,28,147,414,577,747,1107,1435,2079,1427,1009,610,498,369,83,27,0,0
856,2023/2/8,0,0,0,0,0,0,195,245,329,486,641,986,1437,1606,2210,1569,1267,689,489,476,291,198,0,0
857,2023/2/8,0,0,0,0,0,0,161,211,258,276,502,661,793,1179,1861,911,777,659,339,268,242,161,0,0
858,2023/2/8,0,0,0,0,0,0,57,161,320,443,820,898,1004,1149,1844,1125,970,844,675,368,300,156,0,0
859,2023/2/9,0,0,0,0,0,0,8,131,287,554,663,1105,1187,1646,1714,1245,1166,889,572,386,286,20,0,0
860,2023/2/9,0,0,0,0,0,0,100,275,383,427,573,800,941,1401,1626,1080,885,734,503,395,358,272,0,0
861,2023/2/9,0,0,0,0,0,0,33,154,333,385,548,723,968,1622,2049,1224,860,570,392,348,209,135,0,0
862,2023/2/9,0,0,0,0,0,0,23,147,309,394,785,1204,1513,1611,1910,1569,1370,1178,451,314,170,115,0,0
863,2023/2/9,0,0,0,0,0,0,64,122,388,474,570,893,991,1817,1942,1295,973,738,526,429,223,103,0,0
864,2023/2/9,0,0,0,0,0,0,185,352,458,569,752,1063,1208,1462,1657,1253,1191,811,584,537,355,294,0,0
865,2023/2/9,0,0,0,0,0,0,168,174,215,378,415,715,1026,1353,1894,1238,855,570,414,220,189,172,0,0
866,2023/2/9,0,0,0,0,0,0,48,135,220,319,444,728,1191,1271,1361,1259,1027,543,399,274,170,66,0,0
867,2023/2/10,0,0,0,0,0,0,126,169,281,365,464,886,1129,1602,1944,1286,930,599,446,321,198,164,0,0
868,2023/2/10,0,0,0,0,0,0,51,109,184,414,496,611,741,1421,1994,1242,685,514,417,260,135,64,0,0
869,2023/2/10,0,0,0,0,0,0,46,166,246,317,437,533,995,1459,1494,1110,812,521,391,267,210,72,0,0
870,2023/2/10,0,0,0,0,0,0,20,162,209,291,354,557,855,990,1283,882,709,489,307,246,196,143,0,0
871,2023/2/10,0,0,0,0,0,0,75,151,203,508,582,919,1228,1794,2243,1498,966,590,542,291,184,105,0,0
872,2023/2/10,0,0,0,0,0,0,75,140,163,275,622,803,973,1266,1875,1119,832,764,391,274,161,131,0,0
873,2023/2/10,0,0,0,0,0,0,43,87,132,589,782,840,945,1354,1355,1143,920,839,603,172,117,57,0,0
874,2023/2/10,0,0,0,0,0,0,5,103,114,357,502,522,806,997,1139,942,741,521,379,281,104,45,0,0
875,2023/2/11,0,0,0,0,0,0,109,181,226,287,430,873,1140,1273,2095,1234,899,506,349,260,215,155,0,0
876,2023/2/11,0,0,0,0,0,0,298,351,383,648,759,779,919,1740,1809,1100,795,776,749,410,352,304,0,0
877,2023/2/11,0,0,0,0,0,0,119,292,347,434,543,727,1102,1270,1610,1184,1019,559,507,352,303,256,0,0
878,2023/2/11,0,0,0,0,0,0,1,193,239,326,521,750,985,1371,1417,1274,977,649,396,281,220,13,0,0
879,2023/2/11,0,0,0,0,0,0,13,104,156,339,394,624,1100,1458,1686,1275,872,516,389,334,108,50,0,0
880,2023/2/11,0,0,0,0,0,0,20,170,205,406,647,1073,1129,1293,2134,1219,1114,1056,585,342,201,111,0,0
881,2023/2/11,0,0,0,0,0,0,7,64,369,381,517,751,827,1730,2056,1346,810,590,425,372,103,34,0,0
882,2023/2/11,0,0,0,0,0,0,60,178,335,412,453,809,927,1323,1700,1290,809,471,426,382,209,129,0,0
883,2023/2/12,0,0,0,0,0,0,26,99,224,241,305,551,767,1488,1992,1165,746,316,276,235,127,31,0,0
884,2023/2/12,0,0,0,0,0,0,33,101,327,503,969,1471,1547,1691,2425,1604,1510,1068,554,482,314,58,0,0
885,2023/2/12,0,0,0,0,0,0,65,112,280,528,560,803,945,1466,1888,1343,903,645,541,426,218,83,0,0
886,2023/2/12,0,0,0,0,0,0,24,197,395,472,676,1007,1117,1529,1854,1342,1009,759,534,435,298,153,0,0
887,2023/2/12,0,0,0,0,0,0,4,65,298,478,545,945,1175,1394,2204,1254,1018,766,496,357,104,24,0,0
888,2023/2/12,0,0,0,0,0,0,40,132,147,368,678,1081,1088,1152,1240,1095,1088,1066,425,306,142,131,0,0
889,2023/2/12,0,0,0,0,0,0,59,190,336,636,833,1089,1480,1604,1673,1591,1340,904,641,575,327,128,0,0
890,2023/2/12,0,0,0,0,0,0,48,133,179,304,452,682,1206,1415,1712,1304,864,484,353,243,138,75,0,0
891,2023/2/13,0,0,0,0,0,0,59,179,324,440,583,900,1026,1104,1885,1076,948,894,500,363,289,98,0,0
892,2023/2/13,0,0,0,0,0,0,24,94,190,340,760,1038,1280,1752,1987,1401,1167,783,532,214,156,29,0,0
893,2023/2/13,0,0,0,0,0,0,13,48,178,269,330,537,1258,1918,2494,1412,975,454,283,193,165,22,0,0
894,2023/2/13,0,0,0,0,0,0,47,78,301,546,612,895,1043,1602,1661,1309,1006,693,571,497,135,62,0,0
895,2023/2/13,0,0,0,0,0,0,58,180,297,375,586,827,1112,1651,2031,1210,937,631,516,321,242,131,0,0
896,2023/2/13,0,0,0,0,0,0,61,278,385,565,775,989,1226,1283,1580,1247,1140,858,588,442,294,180,0,0
897,2023/2/13,0,0,0,0,0,0,61,111,132,227,465,1054,1336,2031,2121,1867,1285,935,394,169,122,79,0,0
898,2023/2/13,0,0,0,0,0,0,28,83,145,248,303,976,1083,1893,1976,1356,1007,363,296,148,98,78,0,0
899,2023/2/14,0,0,0,0,0,0,6,298,440,607,682,883,1361,1883,2153,1814,952,877,658,601,380,243,0,0
900,2023/2/14,0,0,0,0,0,0,81,130,261,359,483,852,1541,1927,1994,1835,1089,498,417,296,215,130,0,0
901,2023/2/14,0,0,0,0,0,0,2,269,349,379,419,838,1733,1919,1955,1739,1403,796,413,362,282,192,0,0
902,2023/2/14,0,0,0,0,0,0,1,109,182,379,479,892,1075,1290,1904,1157,961,480,395,275,170,5,0,0
903,2023/2/14,0,0,0,0,0,0,34,181,279,291,389,481,712,1192,1781,854,529,448,370,282,261,170,0,0
904,2023/2/14,0,0,0,0,0,0,101,188,307,371,743,869,1069,1991,2254,1578,1022,856,452,369,227,121,0,0
905,2023/2/14,0,0,0,0,0,0,65,139,238,345,376,1019,1104,1728,2449,1500,1079,555,350,239,236,84,0,0
906,2023/2/14,0,0,0,0,0,0,26,100,238,463,648,713,1290,1560,2063,1441,857,655,484,421,176,71,0,0
907,2023/2/15,0,0,0,0,0,0,2,267,356,617,784,919,1284,2171,2420,1594,1052,869,622,363,355,108,0,0
908,2023/2/15,0,0,0,0,0,0,22,85,352,494,1014,1130,1442,1597,1736,1474,1414,1080,503,402,265,44,0,0
909,2023/2/15,0,0,0,0,0,0,66,166,378,425,499,744,882,1060,1915,973,805,556,495,396,303,112,0,0
910,2023/2/15,0,0,0,0,0,0,43,195,357,536,654,707,899,1132,1962,1072,752,658,577,488,236,128,0,0
911,2023/2/15,0,0,0,0,0,0,50,209,269,380,584,629,1717,1803,2018,1755,1666,602,464,339,214,87,0,0
912,2023/2/15,0,0,0,0,0,0,159,226,309,420,557,806,1342,1609,2044,1486,854,748,531,361,268,174,0,0
913,2023/2/15,0,0,0,0,0,0,22,147,178,341,560,689,1221,1716,2012,1377,907,631,551,179,176,62,0,0
914,2023/2/15,0,0,0,0,0,0,202,223,292,389,396,470,912,1758,2034,1516,880,404,391,357,252,222,0,0
915,2023/2/16,0,0,0,0,0,0,37,147,386,562,630,941,1297,2161,2302,1436,1176,941,586,549,346,90,0,0
916,2023/2/16,0,0,0,0,0,0,42,134,324,347,385,526,804,1722,1806,1169,740,422,361,337,306,113,0,0
917,2023/2/16,0,0,0,0,0,0,7,52,338,356,398,868,1154,1484,1758,1220,970,609,397,345,233,47,0,0
918,2023/2/16,0,0,0,0,0,0,15,255,392,396,426,809,1071,1605,1828,1550,834,429,423,394,287,40,0,0
919,2023/2/16,0,0,0,0,0,0,88,148,206,260,389,592,775,1284,2304,805,645,483,301,243,170,118,0,0
920,2023/2/16,0,0,0,0,0,0,37,106,209,304,679,1274,1406,1546,1595,1507,1377,1027,330,216,190,98,0,0
921,2023/2/16,0,0,0,0,0,0,13,84,324,418,575,771,888,1293,1732,1290,887,670,537,414,114,74,0,0
922,2023/2/16,0,0,0,0,0,0,37,351,386,405,472,564,1124,1327,2060,1271,875,502,413,402,354,121,0,0
923,2023/2/17,0,0,0,0,0,0,59,104,227,314,373,1009,1124,1388,1447,1290,1122,401,342,312,199,103,0,0
924,2023/2/17,0,0,0,0,0,0,6,157,276,313,486,598,870,970,1646,951,728,532,340,289,195,68,0,0
925,2023/2/17,0,0,0,0,0,0,19,264,309,342,366,388,449,899,1254,844,434,379,359,337,286,59,0,0
926,2023/2/17,0,0,0,0,0,0,21,70,91,171,269,314,768,1549,2137,1258,525,298,268,124,89,55,0,0
927,2023/2/17,0,0,0,0,0,0,45,131,264,395,469,553,1214,1540,2497,1288,815,494,465,301,182,81,0,0
928,2023/2/17,0,0,0,0,0,0,11,311,396,501,582,1126,1214,1665,1803,1545,1188,866,543,406,371,299,0,0
929,2023/2/17,0,0,0,0,0,0,3,79,251,468,590,946,1159,1335,1490,1332,1043,606,557,282,148,27,0,0
930,2023/2/17,0,0,0,0,0,0,24,189,476,708,808,1084,1279,1988,2069,1985,1203,964,729,687,397,60,0,0
931,2023/2/18,0,0,0,0,0,0,31,147,300,322,410,671,716,1100,2066,1038,693,455,389,322,272,81,0,0
932,2023/2/18,0,0,0,0,0,0,31,191,271,567,685,857,1223,1468,1596,1419,1186,836,638,292,244,75,0,0
933,2023/2/18,0,0,0,0,0,0,16,101,141,254,428,868,1067,1809,2414,1443,921,579,426,151,122,31,0,0
934,2023/2/18,0,0,0,0,0,0,71,173,213,343,370,685,813,876,2113,827,717,440,353,340,175,89,0,0
935,2023/2/18,0,0,0,0,0,0,43,191,256,328,346,990,1062,1370,1894,1234,1042,708,331,317,226,126,0,0
936,2023/2/18,0,0,0,0,0,0,10,53,129,332,468,588,864,1364,1392,1241,711,470,452,294,81,39,0,0
937,2023/2/18,0,0,0,0,0,0,194,246,270,325,619,816,957,1673,2226,1260,940,731,503,315,261,238,0,0
938,2023/2/18,0,0,0,0,0,0,0,135,186,352,485,548,876,1440,1751,1056,769,508,465,203,140,5,0,0
939,2023/2/19,0,0,0,0,0,0,31,58,92,335,538,881,1073,1988,1989,1844,1063,693,451,103,62,33,0,0
940,2023/2/19,0,0,0,0,0,0,52,79,206,255,475,580,664,1643,1792,1329,580,568,305,223,181,79,0,0
941,2023/2/19,0,0,0,0,0,0,86,235,271,385,660,797,1238,1489,1767,1403,1161,668,438,368,236,149,0,0
942,2023/2/19,0,0,0,0,0,0,67,193,272,462,624,821,1396,1848,2103,1419,1032,761,580,315,243,152,0,0
943,2023/2/19,0,0,0,0,0,0,39,238,245,331,398,628,765,1258,1376,975,721,590,377,312,243,106,0,0
944,2023/2/19,0,0,0,0,0,0,44,140,249,360,491,716,1029,1903,1970,1170,834,551,397,274,212,47,0,0
945,2023/2/19,0,0,0,0,0,0,12,32,204,483,503,698,1556,1693,1736,1660,857,602,488,403,168,24,0,0
946,2023/2/19,0,0,0,0,0,0,36,145,155,294,496,627,1072,1507,2020,1185,742,499,428,206,152,90,0,0
947,2023/2/20,0,0,0,0,0,0,24,95,209,351,411,714,1041,2015,2108,1560,760,655,391,247,204,73,0,0
948,2023/2/20,0,0,0,0,0,0,28,150,324,392,415,792,905,1371,1789,1259,889,436,409,375,268,130,0,0
949,2023/2/20,0,0,0,0,0,0,65,297,313,520,637,870,1067,1303,1344,1189,965,811,618,351,299,256,0,0
950,2023/2/20,0,0,0,0,0,0,99,113,304,479,641,877,954,1284,1468,971,891,756,561,385,293,105,0,0
951,2023/2/20,0,0,0,0,0,0,28,97,190,316,579,779,1435,1732,2436,1678,914,716,438,200,149,40,0,0
952,2023/2/20,0,0,0,0,0,0,129,244,319,473,644,671,1062,1288,2280,1064,939,671,509,457,252,225,0,0
953,2023/2/20,0,0,0,0,0,0,142,209,290,420,606,675,963,1116,2363,1030,763,649,502,326,219,147,0,0
954,2023/2/20,0,0,0,0,0,0,17,101,114,215,259,491,810,1900,2099,1675,550,443,220,115,104,78,0,0
955,2023/2/21,0,0,0,0,0,0,120,256,355,365,546,849,1151,1953,2126,1318,1128,686,381,358,286,191,0,0
956,2023/2/21,0,0,0,0,0,0,8,129,322,337,563,705,892,1686,1719,1463,745,572,481,325,258,121,0,0
957,2023/2/21,0,0,0,0,0,0,132,160,186,327,360,468,683,1719,1732,866,564,382,334,197,174,150,0,0
958,2023/2/21,0,0,0,0,0,0,8,242,438,550,785,1085,1433,1555,1795,1550,1208,800,663,532,378,32,0,0
959,2023/2/21,0,0,0,0,0,0,138,264,322,368,486,567,739,1318,1551,1115,704,521,467,331,320,153,0,0
960,2023/2/21,0,0,0,0,0,0,43,159,194,262,412,857,1441,1697,2060,1681,1200,645,379,243,159,136,0,0
961,2023/2/21,0,0,0,0,0,0,54,97,400,600,1127,1478,1566,1757,1757,1730,1515,1260,845,567,236,72,0,0
962,2023/2/21,0,0,0,0,0,0,36,73,129,179,378,802,1328,1699,1733,1377,1228,790,297,152,115,69,0,0
963,2023/2/22,0,0,0,0,0,0,13,158,202,268,368,482,901,1316,1844,1100,854,386,350,224,198,49,0,0
964,2023/2/22,0,0,0,0,0,0,49,209,352,482,566,636,1140,1343,1881,1148,721,582,552,395,236,140,0,0
965,2023/2/22,0,0,0,0,0,0,10,106,316,577,697,998,1115,1512,1896,1253,1052,700,685,384,133,55,0,0
966,2023/2/22,0,0,0,0,0,0,21,64,312,415,674,890,1252,1306,1664,1262,1111,689,534,395,124,30,0,0
967,2023/2/22,0,0,0,0,0,0,79,92,184,371,506,737,1192,1514,1651,1410,1178,586,420,341,93,90,0,0
968,2023/2/22,0,0,0,0,0,0,59,312,337,368,593,843,1131,1287,1742,1262,1106,809,502,357,328,98,0,0
969,2023/2/22,0,0,0,0,0,0,21,29,188,269,350,571,1240,1865,1939,1468,887,498,301,268,33,21,0,0
970,2023/2/22,0,0,0,0,0,0,139,293,495,738,975,1409,1492,1948,2094,1720,1430,997,843,588,484,217,0,0
971,2023/2/23,0,0,0,0,0,0,7,126,295,387,465,706,745,1149,1559,758,734,656,462,359,192,27,0,0
972,2023/2/23,0,0,0,0,0,0,3,41,104,405,521,689,1686,1779,2253,1725,771,538,486,138,100,18,0,0
973,2023/2/23,0,0,0,0,0,0,66,149,306,351,439,489,1060,1658,2064,1373,700,459,389,311,249,82,0,0
974,2023/2/23,0,0,0,0,0,0,113,232,303,351,966,1106,1279,1654,2144,1394,1195,1036,946,340,249,139,0,0
975,2023/2/23,0,0,0,0,0,0,182,279,294,385,514,810,959,1353,1433,1218,851,760,404,328,289,263,0,0
976,2023/2/23,0,0,0,0,0,0,94,270,286,299,533,708,1083,1382,1493,1329,1002,677,303,294,278,149,0,0
977,2023/2/23,0,0,0,0,0,0,47,141,362,476,596,800,1001,1390,1661,1117,982,654,511,388,214,95,0,0
978,2023/2/23,0,0,0,0,0,0,109,268,315,404,591,938,1415,1655,1929,1439,1142,630,589,368,283,256,0,0
979,2023/2/24,0,0,0,0,0,0,112,186,277,409,714,835,1015,1468,2100,1150,971,785,710,324,209,114,0,0
980,2023/2/24,0,0,0,0,0,0,15,64,301,343,508,600,911,1000,1819,976,852,572,445,303,178,50,0,0
981,2023/2/24,0,0,0,0,0,0,145,203,291,321,557,693,862,1376,1536,936,813,676,515,317,252,199,0,0
982,2023/2/24,0,0,0,0,0,0,96,248,319,420,552,845,1012,1569,1798,1158,1003,670,458,369,302,121,0,0
983,2023/2/24,0,0,0,0,0,0,16,205,243,378,402,689,1138,1568,1889,1142,750,469,402,347,229,29,0,0
984,2023/2/24,0,0,0,0,0,0,67,137,196,476,912,1040,1129,1329,1778,1191,1104,967,538,434,184,107,0,0
985,2023/2/24,0,0,0,0,0,0,130,155,175,358,581,805,1421,1815,2026,1766,1230,797,405,207,163,148,0,0
986,2023/2/24,0,0,0,0,0,0,182,310,317,364,519,717,1135,1393,1413,1220,1046,671,374,343,316,187,0,0
987,2023/2/25,0,0,0,0,0,0,7,42,207,403,589,860,946,2037,2173,1760,883,598,523,229,85,12,0,0
988,2023/2/25,0,0,0,0,0,0,10,31,120,324,488,591,662,1599,2362,1497,635,584,438,146,95,15,0,0
989,2023/2/25,0,0,0,0,0,0,91,114,257,404,568,756,1054,1628,1854,1077,982,738,419,268,195,110,0,0
990,2023/2/25,0,0,0,0,0,0,37,171,312,358,433,601,977,1147,1490,1037,773,481,401,330,235,84,0,0
991,2023/2/25,0,0,0,0,0,0,2,88,206,288,562,1402,1746,2176,2328,1912,1464,974,330,272,123,38,0,0
992,2023/2/25,0,0,0,0,0,0,24,53,315,567,738,988,1474,1968,1986,1477,1472,799,609,347,308,24,0,0
993,2023/2/25,0,0,0,0,0,0,4,38,82,255,610,884,996,1456,1494,1221,996,787,272,108,45,29,0,0
994,2023/2/25,0,0,0,0,0,0,179,351,388,478,636,967,1329,1745,1948,1574,971,878,576,413,355,208,0,0
995,2023/2/26,0,0,0,0,0,0,73,323,411,582,884,1013,1103,1134,1666,1113,1028,898,879,564,344,157,0,0
996,2023/2/26,0,0,0,0,0,0,35,210,270,449,663,1070,1371,1784,1900,1481,1371,761,478,419,223,159,0,0
997,2023/2/26,0,0,0,0,0,0,9,113,350,491,810,1152,1240,1374,1678,1264,1185,962,512,471,164,101,0,0
998,2023/2/26,0,0,0,0,0,0,31,189,245,370,421,507,1170,1440,1794,1291,663,437,374,363,230,143,0,0
